setting,Accuracy,Precision,Recall,F-score,adjAccuracy,adjPrecision,adjRecall,adjF-score
anomaly_detection_mse_UCRA_130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-57-39,0.9809896,0.03333333333333333,0.008474576,0.013513514,0.996224,0.8027211,1.0,0.89056605
anomaly_detection_mse_UCRA_131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-58-18,0.9809028,0.1111111111111111,0.03846154,0.057142857,0.9953704,0.7647059,1.0,0.8666667
anomaly_detection_mse_UCRA_132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-58-59,0.87135416,0.004273504273504274,0.06666667,0.008032128,0.87864584,0.06048387,1.0,0.11406844
anomaly_detection_mse_UCRA_133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_22-59-35,0.9937066,0.375,0.11111111,0.17142858,0.99891496,0.84375,1.0,0.91525424
anomaly_detection_mse_UCRA_134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-00-14,0.96540177,0.05555555555555555,0.005882353,0.010638298,0.9968378,0.90909094,1.0,0.95238096
anomaly_detection_mse_UCRA_135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-00-48,0.49772134,0.000649772579597141,0.16666667,0.0012944983,0.49934897,0.0038860103,1.0,0.0077419356
anomaly_detection_mse_UCRA_136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-01-20,0.9657738,0.013333333333333334,0.009009009,0.010752688,0.98623514,0.6,1.0,0.75
anomaly_detection_mse_UCRA_137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-01-56,0.9546441,0.009174311926605505,0.009803922,0.009478673,0.9765625,0.4857143,1.0,0.65384614
anomaly_detection_mse_UCRA_138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-02-32,0.99791664,1.0,0.2,0.33333334,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-03-09,0.96809894,0.8823529411764706,0.09375,0.16949153,0.99956596,0.9876543,1.0,0.99378884
anomaly_detection_mse_UCRA_140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-03-47,0.9366862,0.030303030303030304,0.002793296,0.0051150895,0.9947917,0.9179487,1.0,0.95721924
anomaly_detection_mse_UCRA_141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-04-20,0.9501953,1.0,0.1,0.18181819,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-04-59,0.9814453,1.0,0.26451612,0.41836736,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-05-33,0.76019967,0.002,0.018348623,0.003606853,0.78342015,0.09846432,1.0,0.17927632
anomaly_detection_mse_UCRA_144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-06-10,0.8880208,0.003787878787878788,0.0121951215,0.0057803467,0.914388,0.23768117,1.0,0.38407496
anomaly_detection_mse_UCRA_145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-06-51,0.9983317,1.0,0.18,0.30508474,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-07-32,0.99487305,0.017241379310344827,0.014285714,0.015625,0.99768066,0.5511811,1.0,0.7106599
anomaly_detection_mse_UCRA_147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-08-13,0.99882,1.0,0.033333335,0.06451613,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-08-54,0.9822749,0.003401360544217687,0.0076923077,0.004716981,0.9876932,0.3073286,1.0,0.47016275
anomaly_detection_mse_UCRA_149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-09-37,0.9925018,0.02564102564102564,0.0076923077,0.01183432,0.9982938,0.77380955,1.0,0.8724832
anomaly_detection_mse_UCRA_150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-10-22,0.94926363,0.0011086474501108647,0.004347826,0.0017667845,0.9595456,0.20335986,1.0,0.33798677
anomaly_detection_mse_UCRA_151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-11-09,0.9895148,1.0,0.04375,0.08383234,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_152_UCR_Anomaly_PowerDemand1_9000_18485_18821.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-11-59,0.9831694,0.11764705882352941,0.005952381,0.011331445,0.99927664,0.95726496,1.0,0.9781659
anomaly_detection_mse_UCRA_153_UCR_Anomaly_PowerDemand2_14000_23357_23717.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-12-47,0.9751302,0.041666666666666664,0.0027777778,0.0052083335,0.9985026,0.9399478,1.0,0.9690444
anomaly_detection_mse_UCRA_154_UCR_Anomaly_PowerDemand3_16000_23405_23477.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-13-43,0.9947193,0.3333333333333333,0.013888889,0.026666667,0.99985534,0.972973,1.0,0.98630136
anomaly_detection_mse_UCRA_155_UCR_Anomaly_PowerDemand4_18000_24005_24077.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-14-44,0.99461806,0.9166666666666666,0.15277778,0.26190478,0.9999132,0.98630136,1.0,0.99310344
anomaly_detection_mse_UCRA_156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-15-47,0.98828125,1.0,0.072164945,0.13461539,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-16-25,0.99322915,0.02564102564102564,0.06666667,0.037037037,0.9950521,0.28301886,1.0,0.44117647
anomaly_detection_mse_UCRA_158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-17-01,0.9861979,0.09090909090909091,0.010309278,0.018518519,0.99869794,0.90654206,1.0,0.95098037
anomaly_detection_mse_UCRA_159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-17-38,0.9988281,1.0,0.1,0.18181819,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-18-15,0.9884115,1.0,0.091836736,0.1682243,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-18-52,0.94227433,0.02702702702702703,0.0043290043,0.0074626864,0.9921875,0.8651685,1.0,0.92771083
anomaly_detection_mse_UCRA_162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-19-28,0.9846354,0.5,0.016949153,0.032786883,0.9997396,0.98333335,1.0,0.99159664
anomaly_detection_mse_UCRA_163_UCR_Anomaly_apneaecg2_10000_20950_21100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-20-05,0.99461573,0.2,0.006666667,0.012903226,0.9998592,0.97402596,1.0,0.9868421
anomaly_detection_mse_UCRA_164_UCR_Anomaly_apneaecg3_5000_11111_11211.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-20-56,0.98594964,0.00273224043715847,0.01,0.0042918455,0.98894745,0.21505377,1.0,0.3539823
anomaly_detection_mse_UCRA_165_UCR_Anomaly_apneaecg4_6000_16000_16100.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-21-36,0.0031001985,0.0031001984126984125,1.0,0.0061812336,0.0031001985,0.0031001985,1.0,0.0061812336
anomaly_detection_mse_UCRA_166_UCR_Anomaly_apneaecg_10000_12240_12308.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-22-20,0.996692,0.03571428571428571,0.014705882,0.020833334,0.99904984,0.7157895,1.0,0.83435583
anomaly_detection_mse_UCRA_167_UCR_Anomaly_gait1_20000_38500_38800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-23-11,0.99149156,0.012345679012345678,0.0033333334,0.005249344,0.99820405,0.7894737,1.0,0.88235295
anomaly_detection_mse_UCRA_168_UCR_Anomaly_gait2_22000_46500_46800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-24-19,0.992661,0.08333333333333333,0.0033333334,0.0064102565,0.9997396,0.96463025,1.0,0.9819967
anomaly_detection_mse_UCRA_169_UCR_Anomaly_gait3_24500_59900_60500.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-25-32,0.98339844,0.015384615384615385,0.0016666667,0.0030075188,0.9983974,0.90361446,1.0,0.9493671
anomaly_detection_mse_UCRA_170_UCR_Anomaly_gaitHunt1_18500_33070_33180.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-26-46,0.9969986,0.03571428571428571,0.009090909,0.014492754,0.99940413,0.8029197,1.0,0.89068824
anomaly_detection_mse_UCRA_171_UCR_Anomaly_gaitHunt2_18500_31200_31850.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-27-54,0.9857433,1.0,0.006153846,0.012232416,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_172_UCR_Anomaly_gaitHunt3_23400_38400_39200.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-29-01,0.98029345,1.0,0.01625,0.03198032,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_173_UCR_Anomaly_insectEPG1_3000_7000_7030.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-30-15,0.9945023,0.1,0.033333335,0.05,0.99869794,0.7692308,1.0,0.8695652
anomaly_detection_mse_UCRA_174_UCR_Anomaly_insectEPG2_3700_8000_8025.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-30-52,0.99658203,0.8333333333333334,0.2,0.32258064,0.9998372,0.96153843,1.0,0.98039216
anomaly_detection_mse_UCRA_175_UCR_Anomaly_insectEPG3_5200_7000_7050.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-31-31,0.98220485,0.029411764705882353,0.02,0.023809524,0.99283856,0.60240966,1.0,0.7518797
anomaly_detection_mse_UCRA_176_UCR_Anomaly_insectEPG4_1300_6508_6558.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-32-14,0.93110794,0.0018726591760299626,0.02,0.0034246575,0.9369081,0.08576329,1.0,0.15797788
anomaly_detection_mse_UCRA_177_UCR_Anomaly_insectEPG5_3200_8500_8501.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-32-48,0.9913737,0.018518518518518517,1.0,0.036363635,0.9913737,0.018518519,1.0,0.036363635
anomaly_detection_mse_UCRA_178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-33-24,0.99533856,1.0,0.105,0.19004525,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-34-29,0.9944741,1.0,0.13,0.2300885,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-35-42,0.9907697,0.008264462809917356,0.005,0.0062305294,0.9965278,0.625,1.0,0.7692308
anomaly_detection_mse_UCRA_181_UCR_Anomaly_park3m_60000_72150_72495.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-36-50,0.9883146,0.2727272727272727,0.008695652,0.016853932,0.9997329,0.9773371,1.0,0.9885387
anomaly_detection_mse_UCRA_182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-39-07,0.97849977,0.0035842293906810036,0.0025,0.002945508,0.99117124,0.5899705,1.0,0.742115
anomaly_detection_mse_UCRA_183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-39-47,0.9830335,0.03125,0.0025,0.0046296297,0.99877685,0.92807424,1.0,0.96269554
anomaly_detection_mse_UCRA_184_UCR_Anomaly_resperation10_48000_130700_131880.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-40-26,0.9920716,1.0,0.01440678,0.028404344,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_185_UCR_Anomaly_resperation11_58000_110800_110801.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-42-23,0.999188,0.008928571428571428,1.0,0.017699115,0.999188,0.008928572,1.0,0.017699115
anomaly_detection_mse_UCRA_186_UCR_Anomaly_resperation1_100000_110260_110412.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-44-34,0.98527646,0.0007575757575757576,0.0065789474,0.0013586957,0.98678887,0.10333107,1.0,0.18730746
anomaly_detection_mse_UCRA_187_UCR_Anomaly_resperation2_30000_168250_168250.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-47-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly_detection_mse_UCRA_188_UCR_Anomaly_resperation2_30000_168250_168251.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-49-23,6.260016e-06,6.2600160256410254e-06,1.0,1.2519954e-05,6.260016e-06,6.260016e-06,1.0,1.2519954e-05
anomaly_detection_mse_UCRA_189_UCR_Anomaly_resperation3_45000_158250_158251.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-50-50,6.925975e-06,6.925975177304964e-06,1.0,1.3851854e-05,6.925975e-06,6.925975e-06,1.0,1.3851854e-05
anomaly_detection_mse_UCRA_190_UCR_Anomaly_resperation4_70000_128430_128431.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-52-46,7.988241e-06,7.988241308793457e-06,1.0,1.5976355e-05,7.988241e-06,7.988241e-06,1.0,1.5976355e-05
anomaly_detection_mse_UCRA_191_UCR_Anomaly_resperation9_38000_143411_143511.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-55-17,0.99939364,1.0,0.05,0.0952381,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_192_UCR_Anomaly_s20101mML2_12000_35774_35874.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-57-01,0.99728733,1.0,0.25,0.4,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_193_UCR_Anomaly_s20101m_10000_35774_35874.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-57-56,0.9966947,1.0,0.01,0.01980198,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_194_UCR_Anomaly_sddb49_20000_67950_68200.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-58-46,0.9964443,1.0,0.148,0.2578397,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_195_UCR_Anomaly_sel840mECG1_17000_51370_51740.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-09_23-59-54,0.9911695,0.2,0.0027027028,0.0053333333,0.9999053,0.98930484,1.0,0.99462366
anomaly_detection_mse_UCRA_196_UCR_Anomaly_sel840mECG2_20000_49370_49740.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-00-58,0.98377824,0.008620689655172414,0.0054054055,0.006644518,0.9937608,0.6166667,1.0,0.7628866
anomaly_detection_mse_UCRA_197_UCR_Anomaly_tiltAPB1_100000_114283_114350.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-02-06,0.9979634,1.0,0.08955224,0.16438356,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_198_UCR_Anomaly_tiltAPB2_50000_124159_124985.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-05-26,0.9895195,1.0,0.006053269,0.012033694,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_199_UCR_Anomaly_tiltAPB3_40000_114000_114370.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-07-25,0.95132905,0.00025201612903225806,0.0027027028,0.00046104196,0.955471,0.085312426,1.0,0.15721266
anomaly_detection_mse_UCRA_200_UCR_Anomaly_tiltAPB4_20000_67995_67996.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-09-11,9.300596e-06,9.300595238095239e-06,1.0,1.8601018e-05,9.300596e-06,9.300596e-06,1.0,1.8601018e-05
anomaly_detection_mse_UCRA_201_UCR_Anomaly_CHARISfive_10000_17001_17016.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-10-21,0.99912107,0.07142857142857142,0.06666667,0.06896552,0.9995768,0.53571427,1.0,0.6976744
anomaly_detection_mse_UCRA_202_UCR_Anomaly_CHARISfive_10411_10998_11028.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-11-11,0.9986328,0.07142857142857142,0.033333335,0.045454547,0.9995768,0.6976744,1.0,0.82191783
anomaly_detection_mse_UCRA_203_UCR_Anomaly_CHARISfive_10500_10995_11028.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-12-02,0.9655599,0.0009737098344693282,0.030303031,0.0018867925,0.96660155,0.031161472,1.0,0.06043956
anomaly_detection_mse_UCRA_204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-12-53,0.99736154,0.1111111111111111,0.014285714,0.025316456,0.9997259,0.8974359,1.0,0.9459459
anomaly_detection_mse_UCRA_205_UCR_Anomaly_CHARISfive_9812_28995_29085.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-13-48,0.92935365,0.0004930966469428008,0.011111111,0.00094428705,0.93232507,0.04251299,1.0,0.081558675
anomaly_detection_mse_UCRA_206_UCR_Anomaly_CHARISten_25130_29080_29140.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-14-40,0.9939856,0.02564102564102564,0.016666668,0.02020202,0.9976438,0.6122449,1.0,0.75949365
anomaly_detection_mse_UCRA_207_UCR_Anomaly_CHARISten_3165_26929_26989.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-15-54,0.9985594,1.0,0.13333334,0.23529412,1.0,1.0,1.0,1.0
anomaly_detection_mse_UCRA_208_UCR_Anomaly_CHARISten_5130_27929_27989.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-16-33,0.99745244,0.03125,0.016666668,0.02173913,0.9991225,0.6593407,1.0,0.794702
anomaly_detection_mse_UCRA_209_UCR_Anomaly_Fantasia_19000_26970_27270.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-17-14,0.99572366,0.07142857142857142,0.0033333334,0.006369427,0.99982184,0.9584665,1.0,0.97879285
anomaly_detection_mse_UCRA_210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.txt_Timer_UCRA_ftM_sl768_ll48_pl0_pl96_dm256_nh8_el4_dl1_df512_fc1_ebtimeF_dtTrue_test24-09-10_00-18-24,0.98759407,0.0021344717182497333,0.020833334,0.003872217,0.98872733,0.09311348,1.0,0.1703638
